SID,year,NUMBER,BASIN,SUBBASIN,name,ISO_TIME,NATURE,lat,lon,kts,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCFID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOK_LAT,TOK_LON,TOK_GRADE,TOK_WIND,TOK_PRES,TOK_R50_DR,TOK_R50_L,TOK_R50_S,TOK_R30_DR,TOK_R30_L,TOK_R30_S,TOK_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEW_LAT,NEW_LON,NEW_GRADE,NEW_WIND,NEW_PRES,NEW_CI,NEW_DP,NEW_POCI,REU_LAT,REU_LON,REU_TYPE,REU_WIND,REU_PRES,REU_TNUM,REU_CI,REU_RMW,REU_R34_NE,REU_R34_SE,REU_R34_SW,REU_R34_NW,REU_R50_NE,REU_R50_SE,REU_R50_SW,REU_R50_NW,REU_R64_NE,REU_R64_SE,REU_R64_SW,REU_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_FL,BOM_PRS_FL,NAD_LAT,NAD_LON,NAD_CAT,NAD_WIND,NAD_PRES,WEL_LAT,WEL_LON,WEL_WIND,WEL_PRES,DS8_LAT,DS8_LON,DS8_STAGE,DS8_WIND,DS8_PRES,TD6_LAT,TD6_LON,TD6_STAGE,TD6_WIND,TD6_PRES,TD5_LAT,TD5_LON,TD5_WIND,TD5_PRES,TD5_ROCI,NEU_LAT,NEU_LON,NEU_CLASS,NEU_WIND,NEU_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUSTP,REU_GUST,REU_GUSTP,USA_SEAHGT,USA_SEA_NE,USA_SEA_SE,USA_SEA_SW,USA_SEA_NW,STORM_SPD,STORM_DR,year,month,day,hour,min
2014279N11096,2014,75,NI,BB,HUDHUD,14-10-2014 00:00,NR,24.8,81.5,25,1000,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,81.5,D,25,1000,0,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,2014,10,14,0,0
2014279N11096,2014,75,NI,BB,HUDHUD,14-10-2014 03:00,NR,25.1,81.6,20,1000,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1,81.6,D,20,1000,0,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,13,2014,10,14,3,0
2014279N11096,2014,75,NI,BB,HUDHUD,14-10-2014 06:00,NR,25.6,81.7,20,1000,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,81.7,D,20,1000,0,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,2014,10,14,6,0
2014297N11062,2014,81,NI,AS,NILOFAR,23-10-2014 12:00,NR,10.8,62.1,,,,main,852,836,O_____________,jtwc_io,IO042014,10.8,62.1,,DB,15,1010,-3,,,,,,,,,,,,,1009,200,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,317,2014,10,23,12,0
2014297N11062,2014,81,NI,AS,NILOFAR,23-10-2014 15:00,NR,10.96,61.94,,,,main,825,812,P_____________,,IO042014,10.96,61.94,,DB,15,1010,-3,,,,,,,,,,,,,1009,200,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,316,2014,10,23,15,0
2014297N11062,2014,81,NI,AS,NILOFAR,23-10-2014 18:00,NR,11.1,61.8,,,,main,812,799,O_____________,jtwc_io,IO042014,11.1,61.8,,DB,15,1010,-3,,,,,,,,,,,,,1009,200,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,313,2014,10,23,18,0
2014297N11062,2014,81,NI,AS,NILOFAR,23-10-2014 21:00,NR,11.2,61.69,,,,main,799,786,P_____________,,IO042014,11.2,61.69,,DB,17,1008,-3,,,,,,,,,,,,,1008,250,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,315,2014,10,23,21,0
2014297N11062,2014,81,NI,AS,NILOFAR,24-10-2014 00:00,NR,11.3,61.6,,,,main,786,773,O_____________,jtwc_io,IO042014,11.3,61.6,,DB,20,1007,-3,,,,,,,,,,,,,1008,300,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,327,2014,10,24,0,0
2014297N11062,2014,81,NI,AS,NILOFAR,24-10-2014 03:00,NR,11.45,61.52,,,,main,771,769,P_____________,,IO042014,11.45,61.52,,DB,20,1007,-3,,,,,,,,,,,,,1008,275,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,343,2014,10,24,3,0
2014297N11062,2014,81,NI,AS,NILOFAR,24-10-2014 06:00,NR,11.6,61.5,,,,main,769,768,O_____________,jtwc_io,IO042014,11.6,61.5,,DB,20,1007,-3,,,,,,,,,,,,,1008,250,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,2014,10,24,6,0
2014297N11062,2014,81,NI,AS,NILOFAR,24-10-2014 09:00,NR,11.71,61.57,,,,main,778,777,P_____________,,IO042014,11.71,61.57,,DB,20,1007,-3,,,,,,,,,,,,,1007,275,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,2014,10,24,9,0
2014297N11062,2014,81,NI,AS,NILOFAR,24-10-2014 12:00,NR,11.8,61.7,,,,main,788,788,O_____________,jtwc_io,IO042014,11.8,61.7,,DB,20,1007,-3,,,,,,,,,,,,,1007,300,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,55,2014,10,24,12,0
2014297N11062,2014,81,NI,AS,NILOFAR,24-10-2014 15:00,NR,11.89,61.84,,,,main,797,797,P_____________,,IO042014,11.89,61.84,,DB,22,1005,-3,,,,,,,,,,,,,1007,282,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,56,2014,10,24,15,0
2014297N11062,2014,81,NI,AS,NILOFAR,24-10-2014 18:00,TS,12,62,,,,main,818,818,O_____________,jtwc_io,IO042014,12,62,,TD,25,1004,-1,,,,,,,,,,,,,1007,265,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54,2014,10,24,18,0
2014297N11062,2014,81,NI,AS,NILOFAR,24-10-2014 21:00,TS,12.12,62.16,,,,main,838,826,P_____________,,IO042014,12.12,62.16,,TD,27,1002,-1,,,,,,,,,,,,,1007,265,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,2014,10,24,21,0
2014297N11062,2014,81,NI,AS,NILOFAR,25-10-2014 00:00,TS,12.34,62.14,25,1004,newdelhi,main,826,825,O___O_________,jtwc_io,IO042014,12.3,62.3,,TD,30,1000,-1,,,,,,,,,,,,,1007,265,60,,,,,,,,,,,,,,,,,,,,,,,,12.5,61.5,D,25,1004,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,346,2014,10,25,0,0
2014297N11062,2014,81,NI,AS,NILOFAR,25-10-2014 03:00,TS,12.55,62.06,25,1004,newdelhi,main,825,814,P___O_________,,IO042014,12.58,62.34,,TD,30,1000,-1,,,,,,,,,,,,,1007,275,70,,,,,,,,,,,,,,,,,,,,,,,,12.5,61.5,D,25,1004,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,343,2014,10,25,3,0
2014297N11062,2014,81,NI,AS,NILOFAR,25-10-2014 06:00,TS,12.73,62.01,25,1004,newdelhi,main,814,801,O___O_________,jtwc_io,IO042014,12.9,62.4,,TD,30,1000,-1,,,,,,,,,,,,,1008,285,80,,,,,,,,,,,,,,,,,,,,,,,,12.5,61.5,D,25,1004,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,343,2014,10,25,6,0
2014297N11062,2014,81,NI,AS,NILOFAR,25-10-2014 09:00,TS,12.97,61.93,,,,main,801,783,P___P_________,,IO042014,13.22,62.59,,TD,32,998,-1,,,,,,,,,,,,,1007,277,70,,,,,,,,,,,,,,,,,,,,,,,,12.73,61.27,D,25,1003,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,348,2014,10,25,9,0
2014297N11062,2014,81,NI,AS,NILOFAR,25-10-2014 12:00,TS,13.25,61.9,25,1003,newdelhi,main,773,773,O___O_________,jtwc_io,IO042014,13.5,62.8,,TS,35,996,0,,,,,,,,,,,,,1007,270,60,,,,,,,,,,,,,,,,,,,,,,,,13,61,D,25,1003,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,2014,10,25,12,0
2014297N11062,2014,81,NI,AS,NILOFAR,25-10-2014 15:00,TS,13.35,61.91,,,,main,773,764,P___P_________,,IO042014,13.73,62.93,,TS,35,996,0,,,,,,,,,,,,,1007,270,60,,,,,,,,,,,,,,,,,,,,,,,,12.96,60.89,D,25,1003,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,2014,10,25,15,0
2014297N11062,2014,81,NI,AS,NILOFAR,25-10-2014 18:00,TS,13.45,62,25,1003,newdelhi,main,761,754,O___O_________,jtwc_io,IO042014,13.9,63,,TS,35,996,0,,,,,,,,,,,,,1007,270,60,,,,,,,,,,,,,,,,,,,,,,,,13,61,D,25,1003,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,39,2014,10,25,18,0
2014297N11062,2014,81,NI,AS,NILOFAR,25-10-2014 21:00,TS,13.78,62.27,,,,main,754,744,P___P_________,,IO042014,14.02,63.02,,TS,37,994,0,,,,,,,,,,,,,1007,260,60,,,,,,,,,,,,,,,,,,,,,,,,13.53,61.53,D,25,1002,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,39,2014,10,25,21,0
2014297N11062,2014,81,NI,AS,NILOFAR,26-10-2014 00:00,TS,14.05,62.5,25,1002,newdelhi,main,742,742,O___O_________,jtwc_io,IO042014,14.1,63,,TS,40,993,0,65,65,65,65,,,,,,,,,1007,250,60,,,,,,,,,,,,,,,,,,,,,,,,14,62,D,25,1002,1.5,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,36,2014,10,26,0,0
2014297N11062,2014,81,NI,AS,NILOFAR,26-10-2014 03:00,TS,14.08,62.5,30,999,newdelhi,main,742,742,P___O_________,,IO042014,14.16,63,,TS,42,991,0,65,65,65,65,,,,,,,,,1007,245,50,,,,,,,,,,,,,,,,,,,,,,,,14,62,DD,30,999,2,5,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2014,10,26,3,0
2014297N11062,2014,81,NI,AS,NILOFAR,26-10-2014 06:00,TS,14.15,62.5,35,998,newdelhi,main,734,734,O___O_________,jtwc_io,IO042014,14.2,63,,TS,45,989,0,65,65,65,65,,,,,,,,,1008,240,40,,,,,,,,,,,,,,,,,,,,,,,,14.1,62,CS,35,998,2.5,6,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2014,10,26,6,0
2014297N11062,2014,81,NI,AS,NILOFAR,26-10-2014 09:00,TS,14.17,62.5,35,996,newdelhi,main,734,734,P___O_________,,IO042014,14.24,63.01,,TS,50,985,0,70,72,72,70,10,10,10,10,,,,,1007,240,27,,,,,,,,,,,,,,,,,,,,,,,,14.1,62,CS,35,996,2.5,7,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2014,10,26,9,0
2014297N11062,2014,81,NI,AS,NILOFAR,26-10-2014 12:00,TS,14.25,62.5,40,994,newdelhi,main,726,726,O___O_________,jtwc_io,IO042014,14.3,63,,TS,55,982,0,75,80,80,75,20,20,20,20,,,,,1007,240,15,,,,,,,,,,,,,,,,,,,,,,,,14.2,62,CS,40,994,2.5,8,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,352,2014,10,26,12,0
2014297N11062,2014,81,NI,AS,NILOFAR,26-10-2014 15:00,TS,14.35,62.48,40,994,newdelhi,main,726,718,P___O_________,,IO042014,14.39,62.96,,TS,55,982,0,82,85,80,77,27,27,27,27,,,,,1007,240,17,,,,,,,,,,,,,,,,,,,,,,,,14.3,62,CS,40,994,3,8,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,347,2014,10,26,15,0
2014297N11062,2014,81,NI,AS,NILOFAR,26-10-2014 18:00,TS,14.45,62.45,45,994,newdelhi,main,709,702,O___O_________,jtwc_io,IO042014,14.5,62.9,,TS,55,982,0,90,90,80,80,35,35,35,35,,,,,1007,240,20,,,,,,,,,,,,,,,,,,,,,,,,14.4,62,CS,45,994,3,10,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,347,2014,10,26,18,0
2014297N11062,2014,81,NI,AS,NILOFAR,26-10-2014 21:00,TS,14.55,62.43,50,994,newdelhi,main,694,686,P___O_________,,IO042014,14.61,62.87,,TS,60,978,0,90,90,80,80,35,35,35,35,,,,,1007,235,20,,,,,,,,,,,,,,,,,,,,,,,,14.5,62,SCS,50,994,3,12,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,355,2014,10,26,21,0
2014297N11062,2014,81,NI,AS,NILOFAR,27-10-2014 00:00,TS,14.75,62.4,55,990,newdelhi,main,678,670,O___O_________,jtwc_io,IO042014,14.7,62.8,,TY,65,974,1,90,90,80,80,35,35,35,35,,,,,1008,230,20,30,,,,,,,,,,,,,,,,,,,,,,,14.8,62,SCS,55,990,3.5,16,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,340,2014,10,27,0,0
2014297N11062,2014,81,NI,AS,NILOFAR,27-10-2014 03:00,TS,14.82,62.33,60,990,newdelhi,main,670,670,P___O_________,,IO042014,14.75,62.66,,TY,67,972,1,92,92,87,87,37,37,37,37,,,,,1008,220,15,,,,,,,,,,,,,,,,,,,,,,,,14.9,62,SCS,60,990,3.5,18,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,305,2014,10,27,3,0
2014297N11062,2014,81,NI,AS,NILOFAR,27-10-2014 06:00,TS,14.85,62.25,65,986,newdelhi,main,663,655,O___O_________,jtwc_io,IO042014,14.8,62.5,,TY,70,970,1,95,95,95,95,40,40,40,40,20,20,20,20,1008,210,10,10,,,,,,,,,,,,,,,,,,,,,,,14.9,62,VSCS,65,986,4,20,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,300,2014,10,27,6,0
2014297N11062,2014,81,NI,AS,NILOFAR,27-10-2014 09:00,TS,14.9,62.2,65,984,newdelhi,main,655,647,P___O_________,,IO042014,14.9,62.39,,TY,75,966,1,95,95,95,95,40,40,40,40,20,20,20,20,1007,205,10,,,,,,,,,,,,,,,,,,,,,,,,14.9,62,VSCS,65,984,4,22,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,328,2014,10,27,9,0
2014297N11062,2014,81,NI,AS,NILOFAR,27-10-2014 12:00,TS,15,62.15,70,982,newdelhi,main,647,632,O___O_________,jtwc_io,IO042014,15,62.3,,TY,80,963,1,95,95,95,95,40,40,40,40,20,20,20,20,1006,200,10,,,,,,,,,,,,,,,,,,,,,,,,15,62,VSCS,70,982,4,24,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,332,2014,10,27,12,0
2014297N11062,2014,81,NI,AS,NILOFAR,27-10-2014 15:00,TS,15.07,62.11,70,981,newdelhi,main,632,624,P___O_________,,IO042014,15.04,62.21,,TY,85,959,2,100,100,97,97,45,45,45,45,20,20,20,20,1006,205,10,,,,,,,,,,,,,,,,,,,,,,,,15.1,62,VSCS,70,981,4,25,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,333,2014,10,27,15,0
2014297N11062,2014,81,NI,AS,NILOFAR,27-10-2014 18:00,TS,15.2,62.05,70,980,newdelhi,main,624,593,O___O_________,jtwc_io,IO042014,15.1,62.1,,TY,90,956,2,105,105,100,100,50,50,50,50,20,20,20,20,1006,210,10,10,,,,,,,,,,,,,,,,,,,,,,,15.3,62,VSCS,70,980,4,26,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,325,2014,10,27,18,0
2014297N11062,2014,81,NI,AS,NILOFAR,27-10-2014 21:00,TS,15.44,61.84,75,979,newdelhi,main,585,570,P___O_________,,IO042014,15.27,61.89,,TY,92,954,2,105,105,100,100,50,50,50,50,20,20,20,20,1006,210,10,,,,,,,,,,,,,,,,,,,,,,,,15.6,61.8,VSCS,75,979,4,27,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,324,2014,10,27,21,0
2014297N11062,2014,81,NI,AS,NILOFAR,28-10-2014 00:00,TS,15.6,61.75,75,978,newdelhi,main,570,547,O___O_________,jtwc_io,IO042014,15.5,61.7,,TY,95,952,2,105,105,100,100,50,50,50,50,20,20,20,20,1006,210,10,,,,,,,,,,,,,,,,,,,,,,,,15.7,61.8,VSCS,75,978,4,28,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,335,2014,10,28,0,0
2014297N11062,2014,81,NI,AS,NILOFAR,28-10-2014 03:00,TS,15.76,61.68,75,977,newdelhi,main,547,531,P___O_________,,IO042014,15.72,61.66,,TY,97,950,3,105,105,102,102,50,50,50,50,20,20,20,20,1006,205,10,,,,,,,,,,,,,,,,,,,,,,,,15.8,61.7,VSCS,75,977,4,29,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,345,2014,10,28,3,0
2014297N11062,2014,81,NI,AS,NILOFAR,28-10-2014 06:00,TS,15.95,61.65,80,974,newdelhi,main,532,511,O___O_________,jtwc_io,IO042014,16,61.7,,TY,100,948,3,105,105,105,105,50,50,50,50,20,20,20,20,1007,200,10,,,,,,,,,,,,,,,,,,,,,,,,15.9,61.6,VSCS,80,974,4.5,32,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2014,10,28,6,0
2014297N11062,2014,81,NI,AS,NILOFAR,28-10-2014 09:00,TS,16.34,61.68,90,966,newdelhi,main,511,495,P___O_________,,IO042014,16.37,61.76,,TY,107,942,3,105,105,105,105,50,50,50,50,20,20,20,20,1006,195,10,,,,,,,,,,,,,,,,,,,,,,,,16.3,61.6,VSCS,90,966,5,40,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,2014,10,28,9,0
2014297N11062,2014,81,NI,AS,NILOFAR,28-10-2014 12:00,TS,16.75,61.8,100,954,newdelhi,main,489,468,O___O_________,jtwc_io,IO042014,16.8,61.8,,TY,115,937,4,105,105,105,105,50,50,50,50,20,20,20,20,1006,190,10,10,,,,,,,,,,,,,,,,,,,,,,,16.7,61.8,VSCS,100,954,5.5,52,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,2014,10,28,12,0
2014297N11062,2014,81,NI,AS,NILOFAR,28-10-2014 15:00,TS,17.24,61.75,105,952,newdelhi,main,468,440,P___O_________,,IO042014,17.29,61.71,,TY,115,937,4,105,100,97,102,55,50,50,55,20,20,20,20,1006,200,10,,,,,,,,,,,,,,,,,,,,,,,,17.2,61.8,VSCS,105,952,5.5,54,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,354,2014,10,28,15,0
